CDC;Nome;Peso;Grade
00434161251;UNID ATD GER EMPRESAS;4666.73;381
00434161480;UNID ATEND GER EMPRESAS 6;4666.73;381
00434161505;SUP OUVIDORIA PLANEJ E PROJET;4666.73;381
00434161717;UNID MOD FRANQ REG FLORIANOP B;4666.73;381
00434162197;UNID ATEND BACEN E IMPRENSA;4666.73;381
00434162485;GER COB ESCOB IMOB E CONSORC;4666.73;381
00434163016;GER ATEND IMOBFONE ICI;4666.73;381
00434163515;GER COBR IMOB E CONSOR;4666.73;381
00434164679;UNID GARANTIAS VEICULOS;4666.73;381
00434164680;GER BKO COBRANCA VAREJO;4666.73;381
00434164689;UNID OPER PROTESTO TITULOS;4666.73;381
00434164769;SUP OPER SEC SERV E PRIVATE;4666.73;381
00434165871;PLAT UNICLASS 1063 PB;4666.73;381
00434166117;DIR EXEC NEGOCIOS VAREJO E EMP;4666.73;381
00434166176;CEL MONITORIA PJ;4666.73;381
00434166844;GER CONTAB E DEM FIN DE FUNDOS;4666.73;381
00434166969;UNID ABERTURA E MANUT PJ - MG;4666.73;381
00434167051;UNID CONTAB FUNDOS MERCADO;4666.73;381
00434169772;UNID SALAS DE TREINAMENTOS;4666.73;381
00434169787;GER DE QUALIDADE EMPRESAS;4666.73;381
00434170147;GERENCIA DE CHEQUES;4666.73;381
00434170200;UNID PROCESSOS PJ CASH;4666.73;381
00434170345;COORD SOLUCOES DE INTERCAMBIO;4666.73;381
00434170454;UNID PROC CARTEIRAS E ESTRUT;4666.73;381
00434170456;UNID PROC DURNO INTRAG;4666.73;381
00434170458;UNID SUP PROC SEC SERVICES;4666.73;381
00434170461;UNID DE EVENTOS SOCIETARIOS SS;4666.73;381
00434170462;COORD CUSTODIA RF DEMANDA REG;4666.73;381
00434170463;COORD CUSTODIA RV LIQ FIN PF;4666.73;381
00434170507;DIR CREDITO E COBRANCA VEIC E;4666.73;381
00434170509;GER OPERACOES VEICULOS;4666.73;381
00434170614;UNID PROC FUNDOS PRIVATE BANK;4666.73;381
00434170616;UNID CONCILIACAO;4666.73;381
00434170617;UNID GOVERNANCA;4666.73;381
00434170691;GER DE ESTRUTURACAO CAMBIAL;4666.73;381
00434170751;GAC ORGAO DE SISTEMA;4666.73;381
00434170815;GER MES CRED E OPE COB VEIC PJ;4666.73;381
00434170818;GER PROCESSAMENTO DIURNO;4666.73;381
00434170819;UNID PROCESSAMENTO ITAU;4666.73;381
00434170822;UNID CORPORATE ACTIONS;4666.73;381
00434170824;UNID INFORMACOES;4666.73;381
00434170829;UNID PROC E GESTAO LANCTO CONT;4666.73;381
00434170886;SUP COML CONCESSIONARIAS;4666.73;381
00434170954;SUP OPER ATIVOS E SERVICOS;4666.73;381
00434170992;GER DOCUMENTACAO E CADASTRO;9333.46;381
00434170993;UNID SETUP DE PRODUTOS;4666.73;381
00434170996;UNID ATEND 30H 2;4666.73;381
00434171043;UNID PASSIVO;4666.73;381
00434171164;SUP MESAS PF SOLUCOES DE CRED;4666.73;381
00434171165;SUP ATD CIV CONSIG E SEGUROS;4666.73;381
00434171166;REG FIAT PARC MIT PJ 8;4666.73;381
00434171310;UNID LIQ B3 FISICO E NOTURNO;4666.73;381
00434171311;UNID LIQ FIN ESCR COPILO CAMBI;4666.73;381
00434171312;UNID CLIENT SERVICES EXCLUS;4666.73;381
00434171316;UNID PROCESSAMENTO PVT;4666.73;381
00434171330;GER K-ATEND VEIC E CONSORCIO;4666.73;381
00434171337;SUP PROCESS FUNDOS E CARTEIRAS;4666.73;381
00434171366;GER DE CREDITO PF CI;4666.73;381
00434171368;SUP DE CREDITO E COBRANCA CI;4666.73;381
00434171525;UNID ATD ATACADO PJ;4666.73;381
00434171530;COORD CADASTRO;4666.73;381
00434171913;GER PRECIFICACAO CORP ACTIONS;4666.73;381
00434171915;GER MIDDLE OFFICE SEC SERVICES;4666.73;381
00434171917;GER CONC VAL COTAS E INF LEG;4666.73;381
00434171919;UNID ATEND ESCRITURAL EMPRESAS;4666.73;381
00434171954;GERENCIA SERVICOS DE TI;4666.73;381
00434172121;UNID GOV PROC SEC SERVICES;4362.38;381
00434172198;UNID GER SAP-SUPORTE ASSES PRO;4362.38;381
00434172456;PROD VENDAS DIRECIONADOS;4666.73;381
00434172515;CEL ATEND SAC 36;4362.38;381
00434172773;GER PROD CORPORACOES E DRS;4362.38;381
00434172806;UNID ATEND 30H PERSON 2;4362.38;381
00434172853;SUP COMERC SECURITIES SERVICES;4362.38;381
00434172884;UNID ADM INFRA II;4362.38;381
00434172901;GER DE CREDITO PJ VAREJO;4362.38;381
00434172954;COORD CONTR FLUXO CX CORRETORA;4666.73;381
00434172963;GER AUTOMACOES E CANAIS DIGI;4666.73;381
00434173136;DIR PRODUTOS P FISICA E CRM;4666.73;381
00434173175;AMBULATORIO CAT;4666.73;381
00434173193;UNID CLIENT SERVICES ADM GEST;4666.73;381
00434173194;UNID CLIENT SERVICES INSTIT;4666.73;381
00434173196;UNID PROC NOTURNO SEC SERVICES;4666.73;381
00434173437;COORD PRE-MATCHING E CAMBIO;4666.73;381
00434173604;GER QUALIDADE CLIENTES;9333.46;381
00434173609;SUP OPERACOES;4666.73;381
00434173851;GER ATEND ATACADO E ESPECIALIZ;4666.73;381
00434174416;4018 AGOP E4 LON CTO;4666.73;381
00434174881;GER OUVID CLIENTES;4666.73;381
00434174883;UNID ACIONAMENTO PROCON CIP;4666.73;381
00434174980;UNID PRECIFICACAO NOTURNA;4666.73;381
00434174984;UNID ENGENHARIA CREDITO;4666.73;381
00434174986;GER MONIT CORB E CONTR/PROC PJ;4666.73;381
00434174989;UNID DEDICADA FATOR;4666.73;381
00434174990;UNID DEDICADA JP;4666.73;381
00434174991;UNID PROC DIURNO GESTORES;4666.73;381
00434174998;GERENCIA DE PROJETOS;4666.73;381
00434175015;GER OPERACOES IMOVEIS;4666.73;381
00434175018;GER OPER RECUP CREDITO;4666.73;381
00434175085;SUP TEC SIST CORRETORA;4666.73;381
00434175182;UNID LIQ RF SELIC CETIP;4666.73;381
00434175189;UNID CLIENT SERVICES INTERNAC;4666.73;381
00434175217;GER ATEND EMP VAREJO GERENTES;4666.73;381
00434175226;DIR SERVICOS E INFRA-ESTRUTURA;4666.73;381
00434175446;SUP ESTRATEG PROJ GESTAO;4666.73;381
00434175498;COORD OP GESTAO DE RISCOS PE;4666.73;381
00434175507;GER COBR LEVES E FIAT/REVENDAS;4666.73;381
00434175509;GER COBRANCA LEVES;4666.73;381
00434175511;GER MES ACOR VAR E COBR VEI PJ;4666.73;381
00434175524;GER EMP4 ROTATIVO CLI NOVO PJ;4666.73;381
00434175804;GER CONTRATACAO PJ IMOVEIS;4666.73;381
00434175805;GER PROC CONT OPER CREDITO;4666.73;381
00434175806;GER OPERACOES CONSORCIO;4666.73;381
00434175808;SUP OPERACOES CIV;9333.46;381
00434175836;UNID SOL RENDA VAR CUST INTERN;4666.73;381
00434175841;UNID QUALIDADE EMPRESAS ODC;4666.73;381
00434175870;DIR EXEC RISCO OPERAC E COMPL;4666.73;381
00434175992;UNID ESPECIALIZ CONSORC E IMOB;4666.73;381
00434176296;GER ATEND SAC CORP E EXTERNAS;4666.73;381
00434176485;SUP BENEFICIOS E SAUDE OCUPACI;9333.46;381
00434176672;GER CALCULOS. GARANT E PGTOS;4666.73;381
00434176675;UNID PROJETOS AUTOMACAO II;4666.73;381
00434176868;UNID JUR PODER PUBLICO;4666.73;381
00434176967;SUP CONTROLE OPERACAO JURIDICO;4666.73;381
00434177348;UNID OUVID BCO PF E OUTROS NEG;4666.73;381
00434177349;UNID OUVID CARTOES CREDITO I;4666.73;381
00434177350;UNID OUVIDORIA III;4666.73;381
00434177352;UNID OUVID JVBMG;4666.73;381
00434177354;UNID AUDIENCIAS E PROC ADM;4666.73;381
00434177355;UNID OUVIDORIA I;4666.73;381
00434177416;COORD RF FUNDOS E CONTROLE;4666.73;381
00434177657;GER PLAN OPERACIONAL PF PJ;4666.73;381
00434177921;UNID PROJETOS PHOENIX/EAGLE;4666.73;381
00434178015;GER MONITORIA E QUALIDADE;4666.73;381
00434178120;UNID CONTRATACAO OPER RENEG;4666.73;381
00434178124;COORD ATEND ATACADO ITM;4666.73;381
00434178226;UNID OPERACOES GARANTIAS;4666.73;381
00434178227;UNID PRECIFICACAO DIURNA;4666.73;381
00434178257;DIR INVEST SERVICES OPERATIONS;4666.73;381
01053404464;SUP GEST CONT FUNDOS INVESTIM;4666.73;381
02000500995;GER RELAC POS COMPRA SEG CAP;4666.73;381
02000501203;GER ATENDIMENTO DE SEGUROS;4666.73;381
02000502130;GER RELAC COM CLIENTES;4666.73;381
02000502537;UNID SAC AREA SEGUROS;4666.73;381
02039100405;DIRETORIA DE VAREJO - FAI;4666.73;381
Z - CC Nao cadastrado;#N/D;4362.38;381
