CDC;Nome;Peso;Grade
00434132063;UNID JUR COBRANCA E IMOB;210;442
00434132079;UNID ACOMP PDD;600;442
00434132090;COORD ENG SOFT TES RT PF II;800;442
00434132114;GER DE ARQUITETURA CLOUD;410;442
00434132123;GER SUPORTE TESOURARIA;210;442
00434132126;COORD PROJETOS TELECOM;4370;442
00434132127;COORD SUP VOZ CENTRAIS;600;442
00434132129;COORD EFIC MIGRACAO CLOUD;1790;442
00434132131;COORD GESTAO PORT PROJ INFRA;5170;442
00434132133;COORD SUP STORAGE BACKUP DISTR;3580;442
00434132134;COORD PRODUCAO;800;442
00434132135;COORD HELP DESK CIB;600;442
00434132136;COORD ENGENHARIA END USER;800;442
00434132146;UNID FECHAMENTO FISC BRA;210;442
00434132202;UNID LIQUIDEZ;1400;442
00434132221;UNID PROC PARAM DGA E UIS;1200;442
00434132235;PROD VENDAS ATIVOS 7 BH;210;442
00434132242;GER DIREC MIDDLE E CORP CUR;210;442
00434132261;PROD VENDAS ATIVOS 8 SP;410;442
00434132272;SUP ARQUIT NEGOC E SOLUCOES;210;442
00434132278;UNID NOVOS PROC SERVS E PROJ;210;442
00434132301;GER AUDIT TECNOLOG UNID INTERN;210;442
00434132309;COORD ENG SOFT TES FRONT I;2390;442
00434132310;GER QUAL SIST RISCOS E CAPITAL;800;442
00434132311;COORD PROCESSOS DE TECNOLOGIA;1990;442
00434132314;COORD ENG SOFT TES PROC IV;1990;442
00434132316;COORD SUPORTE OPEN CORRETORA;210;442
00434132319;GER ENG CREDITO E GARANTIAS;1210;442
00434132325;GER ENG PREV FRAUDE CORE;210;442
00434132326;SUP TEC FIN RISC CRED E CAP;410;442
00434132329;CHAPTER BACK END VEICULOS D;800;442
00434132335;GER TEC TESOURARIA PJ I;210;442
00434132336;COORD ENG SOFT TES PROC I;1200;442
00434132342;COORD ENG PREV FRAUDE CORE II;410;442
00434132343;GER OFFSHORE GARANTIAS CROSS;1600;442
00434132345;COORD ENG SOFT CENTRAL RISCOS;1000;442
00434132348;COORD AT NPT RF;600;442
00434132349;COORD ENG SOFT TES PROC II;210;442
00434132350;GER TESTES FUNCIONAIS CANAIS 3;1000;442
00434132351;COORD TEC TESOURARIA PJ III;410;442
00434132352;COORD DES PLAT DIST RISC MERC;410;442
00434132353;GER ARQ INV TES SS CRED CAMB;210;442
00434132354;COORD QUALID TES PROD RV DERIV;2590;442
00434132358;COORD DESENV TESOURARIA I;600;442
00434132359;COORD ENG SOFT TES RT PF IV;210;442
00434132362;COORD PROJ BUSINESS INTEGRAT;1200;442
00434132363;GER PRAT DEVOPS E FERR OMNIA;410;442
00434132453;SUP ENG TES CAMB E M CAPITAIS;210;442
00434132454;GER TECNOLOGIA AGRO;1000;442
00434132455;GER SUPORTE CORPORATIVOS ATAC;210;442
00434132457;GAN ATACADO;600;442
00434132458;GER SIST NPT RF E LASTROS;410;442
00434132459;GER RELAC OPERACOES PROD;620;442
00434132461;COORD RELAC OPERACOES PROD II;800;442
00434132462;AE PAGMENTOS E CASH MANAG;600;442
00434132464;COORD SONI INV BANK DERIV;210;442
00434132466;COORD ENG ADM GER ATACADO;800;442
00434132467;COORD ENG PAS E ENB EXP CLI IS;1200;442
00434132468;COORD DES PAC FRONT OFFICE;800;442
00434132470;GER ENG SOFT RISCOS CAP FCC;210;442
00434132471;GER ARQ NEG NCC E SEGUROS;210;442
00434132472;GER AT FINANCAS;210;442
00434132475;COORD GESTAO DE PORTFOLIO II;1400;442
00434132476;COORD ENG SOFT RISC CAP E;1200;442
00434132478;COORD PROJ ESTRUT ALFA;210;442
00434132482;GER ENG RM PRICIN RESUL ATACAD;600;442
00434132489;GER ENG SOFT TES FRONT;410;442
00434132490;COORD QUAL R MERCADO TES E WMS;1790;442
00434132491;COORD SUST RISCOS FINAN;210;442
00434132492;CAS CON TAR PESS;600;442
00434132494;COORD ENG SOFT PDD;1200;442
00434132498;COORD QUALIDADE CORRETORA N1;1400;442
00434132499;COORD OPERACOES QUALIDADE;800;442
00434132500;COORD SIMPLES DADOS;1200;442
00434132501;COORD ENG PROD INVEST IV;1400;442
00434132503;COORD ENG SOFT CAMBIO I;1600;442
00434132504;COORD ENG TI SEGURANCA I;1200;442
00434132508;BACK END SERVICOS D GARANTIAS;1000;442
00434132511;COORD ENG PREV FRAUDE CORE I;1790;442
00434132512;COORD DSPAC BACK MIDDLE I;1990;442
00434132514;COORD GEST TERM FEEDERS;800;442
00434132587;UNID CONTROLE RISCOS SEGUROS;600;442
00434132644;SUP GOVERNANCA TI;420;442
00434132688;GER CONCESSAO MIDDLE CPS;410;442
00434132693;COORD BCO DE DADOS SQL;2390;442
00434132734;COORD ENG RM PRICIN ATACADO;1400;442
00434132883;GER NOVOS NEGOCIOS;410;442
00434132927;GER NEGOCIACOES ESPECIAIS;210;442
00434132934;UNID GEST RESULTS E INCENTIVOS;410;442
00434132945;COORD POL CRED MIDDLE CORP DGA;410;442
00434133020;GER DIREC MIDDLE CORP LONDRINA;210;442
00434133023;GER DOC RESCISAO ADMISSAO AP;210;442
00434133027;SUP PVT ULTRA SP;210;442
00434133079;GER ATENDIMENTO CIB;210;442
00434133080;GER CUSTOS ATACADO E PLAN CASH;210;442
00434133081;GER MIS DGA;1000;442
00434133082;GER ATEND COMMERCIAL BANKING;1200;442
00434133102;GER CASH MIDDLE 5 SP ZL;210;442
00434133130;SUP COML CORP CO NE;210;442
00434133143;SUP GESTAO INTEGRADA CAPITAL;210;442
00434133148;UNID RO ADM FID CONT E SETUP;800;442
00434133165;UNID INTELIG SETORIAL I;1200;442
00434133176;COORD COMPARTILHADA;1600;442
00434133181;GER DE INFORMACOES GERENCIAIS;210;442
00434133367;COORD ESTRAT CONTROLE INFO;1000;442
00434133416;PR/ILP DEOA;600;442
00434133900;UNID RO OPERACOES CONTABEIS I;210;442
00434133901;UNID DATA ANALYTICS;800;442
00434133902;UNID RO TESOURARIA E MARKETS;800;442
00434133903;UNID RO COMERCIAL CIB;1200;442
00434133904;UNID RO CREDITO ATACADO;210;442
00434134037;SUP SIST PROD OPER ATACADO;600;442
00434134061;SUP SOLUC REDES E DATA CENTER;210;442
00434134453;GER DE GOV E APURACAO CUSTOS;410;442
00434135223;DIR COML ITAU BBA;800;442
00434135305;GER MKT WMS RESEARCH MACROECO;210;442
00434135565;SUP MONITORAMENTO E RECEBIVEIS;620;442
00434135855;GER PLAF ASS/PROD INVEST/KINEA;210;442
00434135948;DIR CRED MID CORP POL GOV DGA;410;442
00434136056;DIR EXEC COMMERCIAL BANKING;600;442
00434136404;DIR GLOBAL ASSET MANAGEMENT;210;442
00434136406;SUP COMERC INVESTI INSTITUC SS;210;442
00434136456;BI-EQ;210;442
00434137223;GER VENDAS CRED IMOB BA;410;442
00434137467;SUP GEST PORT CIB TESO OP ATAC;1210;442
00434138480;SUP OPER PREV GARANTIAS ESCRIT;210;442
00434138741;GER DE SEGURANCA-ADM CENTRAL;7940;442
00434138857;SUP REM N BANC CRE ATAC FUS AQ;420;442
00434140356;DIR COMERCIAL MIDDLE;410;442
00434140371;GER BANKING ITI;210;442
00434140385;SUP COML MIDDLE MG ES;210;442
00434140407;UNID COML IMOB RJ;210;442
00434140414;UNID COML IMOB SALVADOR;210;442
00434140425;REGIONAL MULTIS 5270 SP;210;442
00434140472;SUP COML MULTINACIONAIS;210;442
00434140515;GER CENTRO COMANDO T1;210;442
00434140527;UNID ORIG VEICULOS ITAUCRED;210;442
00434140534;SUP COML IMOB;420;442
00434140748;COORD SELECAO INSTITUCIONAL;410;442
00434140781;UNID RO TI INFRA E OPERACOES;210;442
00434140787;PROD VENDAS ATIVOS 7 SALVADOR;210;442
00434140788;PROD VENDAS ATIVOS 7 SP;600;442
00434140805;GER MKT ITAU BBA;1400;442
00434140806;GER COMUNICACAO ATACADO;410;442
00434140815;GER CONCESSAO MIDDLE BH;210;442
00434140818;GER ATEND REGUL E UNID INTERN;600;442
00434140819;GER TESTES FUNCIONAIS ATACADO;2600;442
00434140825;GER COBRAN JUD CONT ATACADO;210;442
00434140828;UNID INTELIG SETORIAL II;800;442
00434140964;COORD QUALID CAMBIO E UNID INT;1200;442
00434140974;UNID ANALISE TECNICA;210;442
00434140976;UNID GESTAO DE INDICADORES;210;442
00434140992;GER TES GCP;1790;442
00434140993;SUP TES BANK GEST RISCO MERC;1200;442
00434140996;SUP TES BANK OP INTERNACIONAIS;1000;442
00434140997;GER CUPOM E MOEDAS;800;442
00434140999;SUP TES EXTERNAS GRUPO II;410;442
00434141000;DIR MACROECONOMIA E RESEARCH;800;442
00434141004;SUP PESQ ECONOMICA SELLSIDE;2190;442
00434141005;GER PESQECON NUC CONJUNT;1000;442
00434141008;SUP TES STRUCTURING & IFI;1010;442
00434141009;GER TES BANK IFI LATAM & UEX;1000;442
00434141011;GER TES BANK IFI;1200;442
00434141020;SUP FI SALES PUBLIC BRAZIL;1000;442
00434141021;SUP PROJECT FINANCE;410;442
00434141024;SUP FI CIB STRUCTURING;800;442
00434141025;SUP FI SALES PVT BRAZIL LATAM;1000;442
00434141028;SUP FI LARGE;2190;442
00434141030;SUP FI SYNDICATION BR;800;442
00434141042;IBD MERGERS & ACQUISITIONS;1200;442
00434141043;SUP IBD EQUITY CAPITAL MARKETS;800;442
00434141044;COORD IBD SUPPORT;1200;442
00434141045;SUP IBD GLOB IND INF AND CONGL;410;442
00434141046;SUP IBD FINANCIAL SPONSORS;810;442
00434141047;DIR INVEST BANKING DEPART;410;442
00434141049;SUP IBD FOOD&BE AGR HE AND UTI;600;442
00434141050;GER IBD POOL;3780;442
00434141057;GER OFERTA;410;442
00434141061;COORD ESTRAT DIST VAR ESTRATEG;410;442
00434141065;DIR MESAS E PRODUTOS MARKETS;800;442
00434141066;SUP MESA CLIENT CIB LARGE;3980;442
00434141067;GER MESA CLIENTES & ESP CORP;2980;442
00434141069;MESA FORNECEDORES;1400;442
00434141073;GER VENDAS E SERV INTL;800;442
00434141076;GER MESA CLIENTES MIDDLE MKT;3180;442
00434141078;GERENCIA ESPECIALIST CORPORATE;210;442
00434141079;DIR DIG CASH MGMT E OPB;600;442
00434141080;GER VENDAS CRED IMOB;1410;442
00434141081;GER VENDAS BNDES;2190;442
00434141082;SUP VENDAS CRED RURAL;1000;442
00434141084;GER PROD DIREC RURAL EMP;410;442
00434141085;GER PROD DIRECIONADOS;1410;442
00434141089;UNID EXT CONE SUL ARGENTINA;1460;442
00434141093;UNID EXT CONE SUL PERU;1810;442
00434141099;DIR PROJECT FINANCE;800;442
00434141100;SUP PROJ FIN LOGISTICA SAN PPP;410;442
00434141101;SUP PROJ FIN ENERGIA PORTOS;600;442
00434141109;DIR COML LARGE SUL;600;442
00434141111;DIR EXEC COML LARGE E CORP;410;442
00434141112;DIR FINANCIAL INSTITUT GROUP;800;442
00434141115;DIR COML LARGE SP2;1210;442
00434141116;COML LARGE SP2;600;442
00434141117;REGIONAL CLIENTES CORP SP2;1200;442
00434141118;DIR COML LARGE SP1;1200;442
00434141119;COML LARGE SP1;600;442
00434141120;COML LARGE SP2 CPS;1400;442
00434141124;REGIONAL CLIENTES CORP CPS;800;442
00434141126;DIR COML LARGE RJ/BH/CO/NE;1200;442
00434141128;COML LARGE RJ;410;442
00434141129;DIR COML CORP RJ/BH/CO/NE;210;442
00434141130;COML LARGE CO;800;442
00434141131;COML LARGE NE;410;442
00434141132;COML ULTRA 1 BH;1400;442
00434141133;REGIONAL CLIENTES CORP GO;210;442
00434141134;REGIONAL CLIENTES CORP NE;1000;442
00434141136;COML LARGE BH;210;442
00434141137;DIR COMERCIAL ULTRA 2;210;442
00434141138;REGIONAL CLIENTES LGECORP CUR;600;442
00434141139;COML ULTRA 2 POA;800;442
00434141140;COML LARGE POA;410;442
00434141141;REGIONAL CLIENTES CORP POA;600;442
00434141142;COML LARGE CURITIBA;210;442
00434141143;REGIONAL CLIENTES CORP CURIT;1000;442
00434141146;COML FINANCIAL SPONSOR;1200;442
00434141147;COML ULTRA 2;1200;442
00434141148;COML ULTRA 1 RJ;210;442
00434141149;COML INST FINANCEIRAS;800;442
00434141152;SUP PROD CASH MANAGEMENT;600;442
00434141154;PROD-CASH M-COML 1;3210;442
00434141155;PROD-CASH M-COM 1-LARGE BH;210;442
00434141156;PROD-CASH M-COM 1-CORP BH;600;442
00434141157;PROD-CASH M-COM 1-CORP GOIANIA;410;442
00434141158;PROD.CASH MANAG.-COM 1 - ULT2;800;442
00434141163;PROD.CASH MANAG.-COM2-CORP CP;800;442
00434141164;PROD.C.MAN-COM 2-LARGE CAMP;410;442
00434141166;SUP CASH MIDDLE;600;442
00434141170;PROD VENDAS CASH 1 CORP NO NE;210;442
00434141173;SUP PROD VENDAS CASH 4 CORP;410;442
00434141176;PROD-CASH M-COM 4-CORP SUL-POA;410;442
00434141177;PROD-CASH M-COM 4-CORP S-CUR;410;442
00434141178;PROD-CASH M-COM 4-LARGE S-CUR;210;442
00434141179;PROD.CASH MANAG.-COM 2 -LGSP2;1000;442
00434141181;PROD.C.MAN-COM 3-ULT RJ;210;442
00434141183;GER PROD GARANTIAS TI;2190;442
00434141185;COORD PROD ATIVOS M ESTRANG;1400;442
00434141190;COORD INTERNATIONAL PRODUCTS;800;442
00434141191;DIR OPER E ATENDIMENTO WMS;600;442
00434141192;SUP OPERACOES CASH MANAGEMENT;410;442
00434141196;COORD ATEND SERV CASH C OESTE;410;442
00434141197;GER TRANSFORM DIGITAL CASH;210;442
00434141202;COORD ATENDIMENTO CIB;1990;442
00434141205;COORD ATEND SERV CASH BH;800;442
00434141206;COORD ATEND SERV CASH CURITIBA;1400;442
00434141207;COORD ATENDIMENTO LARGE;3180;442
00434141209;COORD ATEND SERV CASH SP3 LARG;2590;442
00434141219;COORD PRE-CONTRATACAO CASH;1990;442
00434141221;GER ATENDIMENTO SERV CASH 4;600;442
00434141226;COORD SUPORTE CASH;2790;442
00434141227;COORD IMPLANTACAO CASH 1;2790;442
00434141228;COORD ATENDIMENTO E INCIDENTES;2790;442
00434141233;COORD ATEND SERV CASH RJ;210;442
00434141234;COORD IMPLANTACAO CASH RJ;1400;442
00434141235;COORD MELHORIA TRANSFORM;2190;442
00434141240;COORD PROCESSAMENTO CASH;210;442
00434141241;COORD PROCESSOS FIN CASH;210;442
00434141242;UNID CASH TESOURARIA RJ;1000;442
00434141243;COORD CASH TESOURARIA SP;810;442
00434141244;COORD CONTR FIN SEG CREDITO;410;442
00434141247;COORD ATENDIMENTO E SQUAD;1790;442
00434141249;COORD AT CASH SERV AMPLIADOS;1200;442
00434141250;COORD SERV AMPL CASH RESG CDB;210;442
00434141252;UNID CADASTRO CASH RJ;600;442
00434141254;COORD MANUTENCAO MM;4170;442
00434141255;COORD PESQUISA COBRANCA;410;442
00434141256;COORD PESQUISA CONTA CORRENTE;1400;442
00434141257;GER ABONO E PODERES;410;442
00434141261;COORD CONTRAT ATIVOS LIBERACAO;3180;442
00434141262;COORD CONTRAT GARANTIAS PADRAO;2190;442
00434141263;SUP OP REC DIREC PROCESSAMENTO;600;442
00434141264;COORD OP LIBERACAO BNDE FINAME;1600;442
00434141265;COORD OP ANALISE RURAL;1790;442
00434141267;COORD OP LIBER FISC RURAL;1600;442
00434141268;COORD OP ANALISE BNDES FINAME;3180;442
00434141274;GER LIQUID PILOTOS RESERVA;210;442
00434141275;COORD LIQUID PILOTOS RESERVA;410;442
00434141276;COORD LIQUID PILOTOS COLIGADAS;1600;442
00434141278;COORD LIQUID ONSHORE ITAU BBA;1990;442
00434141279;GER CONTROLES E GOVERNANCA;210;442
00434141280;GER OP TRADING LIQ GES CASH;210;442
00434141281;COORD LIQUID ATV OFFSHORE;1600;442
00434141282;GER PROC ATIVOS E REC DIRECION;210;442
00434141283;COORD PROC FIANCA E PL EMPRES;1400;442
00434141284;COORD PROC ATIVOS MOEDA NAC;1790;442
00434141287;COORD PROC REC DIRECIONADOS;1600;442
00434141291;COORD CONTROLES CONCILIACOES;1790;442
00434141292;SUP TRANSFORMATION OFFICE;410;442
00434141294;COORD CAD CLIENTE ENCER CONTA;2980;442
00434141295;COORD ONBOARDING NASS GEST QSA;1600;442
00434141296;COORD ONBOARDING MM;1990;442
00434141297;UNID EXT OP MUNDOSTAR;210;442
00434141299;BRANCH MONTEVIDEO;1200;442
00434141300;COORD PROCES RF MN ATACADO;600;442
00434141301;COORD PROCES RF MN  ITUB;800;442
00434141302;PROCESSAMENTO OFFSHORE;1400;442
00434141305;COORD PROCES DERIVATIVOS;1000;442
00434141306;GER CONTROLES GARANTIAS COVEN;6800;442
00434141308;COORD CONTROLES COVENANT ATIVO;1000;442
00434141309;COORD CONTROLE GAR COMPOS CONC;1990;442
00434141311;COORD CONTROLES COVENANT PASS;410;442
00434141312;COMUNIDADE GARANTIAS;23020;442
00434141313;COORD ABONO IBBA;1990;442
00434141314;COORD LEGALIZACAO MM;3380;442
00434141315;COORD CONTROLES FORMALIZACAO;1990;442
00434141317;GER CONTROLE DE PRODUTOS;600;442
00434141318;COORD CONTROLE DE PRODUTOS;800;442
00434141320;COORD SUPORTE DER E CAPTACAO;1990;442
00434141321;COORD CLEARING DERIVATIVOS;1790;442
00434141322;COORD CONTRAT DERIVATIVOS RF;2590;442
00434141324;COORD CLEARING RENDA FIXA;2590;442
00434141325;GER PLANEJAMENTO DISO;210;442
00434141326;COORD INF LEGAIS POS V TRADING;1400;442
00434141327;UNID MODELAGEM OPERACIONAL;1810;442
00434141328;GER OP ESP GOVERN OPERACIONAL;410;442
00434141329;COORD OP ESP GOV INT PROC MAN;410;442
00434141334;GER MIDDLE OFFICE TESOURARIA;410;442
00434141335;COORD RENDA FIXA;3980;442
00434141337;GER MID OFF TS SUPORTE MONIT;210;442
00434141344;GER SERV ME E REEST DE CREDITO;210;442
00434141345;ATENDIMENTO ESPECIALIZADO;1990;442
00434141346;COORD ATEND SERV E INTL CASH;2190;442
00434141347;COORD MIDDLE OFFICE ME;3180;442
00434141349;SUP MO OP NAC INTER CAM E LEGA;410;442
00434141351;COORD MIDDLE OFFICE CIB BH;1200;442
00434141352;COORD MIDDLE OFFICE AGRO;1000;442
00434141354;COORD MIDDLE OFFICE CIB CPS;1790;442
00434141355;COORD MIDDLE OFFICE CIB NE;800;442
00434141356;GER MIDDLE OFFICE CIB SUL RJ;210;442
00434141357;COORD MIDDLE OFFICE CIB POA;1000;442
00434141358;COORD MIDDLE OFFICE CIB CUR;1200;442
00434141360;COORD MIDDLE OFFICE CIB RJ;1990;442
00434141363;GER MIDDLE OFFICE CIB SP;800;442
00434141364;COORD MID OF GCMR CB CIB SP;3980;442
00434141366;COORD MID OF CB CORP LIBERACAO;1990;442
00434141367;COORD MIDDLE OFF IB OPERACOES;1600;442
00434141369;COORD MIDDLE OFF IB CONTROLES;1400;442
00434141384;DIR TECNOLOGIA ATACADO;210;442
00434141408;SUP TI DESENV SISTEMAS;113680;442
00434141519;SUP SERVICOS CORPORATIVOS ATAC;410;442
00434141521;GER SERV CORPORATIVOS;27570;442
00434141522;COORD SERV CORP INFRAESTRUTURA;800;442
00434141537;COORD SERV CORP PLANEJ ESPACO;1790;442
00434141539;COORD COMPRAS EXPRESSAS II;1000;442
00434141542;COORD SERV CORP SERVICOS;1600;442
00434141543;UNID GESTAO CONTRATOS SERV COR;2790;442
00434141544;COORD APOIO SERV CORP;1790;442
00434141545;SUP PROJETOS PLANEJ CONTROLE;410;442
00434141546;GERENCIA DE GOVERNANCA DOA;1790;442
00434141548;COORD PROJETOS ATACADO 2;3180;442
00434141550;COORD PROJETOS ATACADO 4;1600;442
00434141551;UNID PROJETOS 3;1600;442
00434141554;GER PLANEJAMENTO;210;442
00434141556;GER GESTAO RISCOS E EFIC DEOA;210;442
00434141557;COORD EFICIENCIA DEOA 2;800;442
00434141558;GESTAO DE PENDENCIAS E BPO;410;442
00434141564;COORD CONSELHO ADMINISTRACAO;410;442
00434141568;DIR JUR ATACADO M-A PROP CONC;2190;442
00434141569;SUP JUR COMEX ICM FX CAPT INT;1600;442
00434141570;SUP JUR CONT REEST DIV CONT AD;1200;442
00434141571;COORD JUR CONTENC TRABALHISTA;210;442
00434141573;SUP JUR CORP IB SS PRODBR DIST;1600;442
00434141574;SUP JUR TESOURARIA E REC DIREC;1990;442
00434141575;COORD CONSULT TRIBUT ATACADO;600;442
00434141576;SUP JUR ATACADO E TES INSTIT;210;442
00434141581;SUP RECUP CREDITO CIB E LARGE;3380;442
00434141582;GER DES UX CHANGE CREDITO DGA;1000;442
00434141583;GER GEST RISCO DE CREDITO DGA;810;442
00434141584;COORD CHANGE MANAGEMENT;2590;442
00434141586;COORD ATEND INSTITUCIONAL;600;442
00434141587;COORD POL CRED CIB LARG DGA;410;442
00434141591;COORD ANALISE CRED CANAL INST;800;442
00434141594;GER RISCO SOCIOAMBIENTAL;800;442
00434141595;SUP CRED CIB LARGE 2;410;442
00434141596;SUP CRED AGRO;800;442
00434141597;GER CRED INFRA TELECOM T.I.;2980;442
00434141599;GER CRED AGRO ACUCAR E ETANOL;2790;442
00434141600;GER CRED SANEAM TRANSP INDUST;600;442
00434141603;GER ANALISE EMPR ULTRA RJ BH;600;442
00434141604;GER CRED IFS;2980;442
00434141605;GER CRED AGRO TRANSFORMACAO;2790;442
00434141606;DIR CONSULTORIA 3;410;442
00434141615;GER CONS PESQ ECON CRED CIB;410;442
00434141616;GER SELECAO E CARGOS ENTRADA;1600;442
00434141617;SUP CONS NEG CORP MM E APOIO;410;442
00434141618;GER ATEND REMUNERACAO DGA;1200;442
00434141620;SUP CONSULTORIA NEG GLOBAIS;620;442
00434141624;COORD DES DGA - GMT WMS LATAM;1200;442
00434141625;COORD ATRACAO SELECAO DGA;600;442
00434141662;GER PLANEJ GESTAO CAP PORTF;410;442
00434141664;GER PLANEJ E FRANQ CIB;410;442
00434141670;COORD TESOURARIA;600;442
00434141672;GER GESTAO DE NEGOCIOS;600;442
00434141673;SUP GERAL PLANEJ TECNOLOGIA;210;442
00434141674;GER DE GOV QUALI PROD ATACADO;210;442
00434141676;GER QUANT;600;442
00434141678;SUP PLANEJ E FRANQ CIB;620;442
00434141679;GER PLANEJ C0NS COML CORPORATE;600;442
00434141684;GER PLANEJ ACOMP RESULT M MKT;600;442
00434141685;GER PLAN E FRANQ LARGE E DRRCA;210;442
00434141688;COORD PLANEJ LARGE E IMOB;1200;442
00434141689;COORD FRANQ MIDDLE E CORPORATE;1200;442
00434141691;UNID CUST ATAC PROD E APOIO;210;442
00434141692;PSG - INTEL/EFIC- CUS-ORC E EF;210;442
00434141699;GER DIST LOCAL PS;210;442
00434141723;UNID PLANEJAMENTO ESCRITORIOS;210;442
00434141725;UNID PROJ PF ANALYTICS E INOVA;210;442
00434141791;UNID QUALIDADE OPERACIONAL;600;442
00434141792;COORD AUTOMACAO CASH;1000;442
00434141794;COORD SOLUCAO DIGITAL ATACADO;1200;442
00434141796;SUP PESQ ECONOMICA CONGLOMERAD;800;442
00434141807;UNID EXT OP MUNDOSTAR FINANCAS;210;442
00434141830;GER PROD TES EU FIXED INCOME;210;442
00434141857;UNID OTIMIZACAO VENDAS PAGTOS;210;442
00434141860;SUP FI ESTUDOS E PROJETOS;1000;442
00434141861;SUP FI CIB III;1000;442
00434141862;SUP JUR REESTRUT E COBRANCA;1790;442
00434141863;GER CRED REAL ESTATE 1;1000;442
00434141865;GER CRED HARD COMMODITIES;1790;442
00434141866;GER CRED ENERGIA;2190;442
00434141884;COORD CONSULTORIA REMOTA III;210;442
00434141888;COORD PROJ EST E INFORMACOES;600;442
00434141889;GER SOLUCAO DIGITAL ATACADO;1000;442
00434141892;UNID CASH MN ATENDIMENTO ESPEC;800;442
00434141893;COORD CASH E ATIVOS;620;442
00434141895;GER TRANSFORMACAO DIGITAL;410;442
00434141898;SUP PRODUTOS;600;442
00434141899;COORD ATEND REESTRUTURACAO;3580;442
00434141995;GER PROD PREVIDENCIA PJ;210;442
