CDC;Nome;Peso;Grade
00434138480;SUP OPER PREV GARANTIAS ESCRIT;2202.64;453
00434138704;SUP EQ LATAM SALES INSTITUCION;2202.64;453
00434138857;SUP REM N BANC CRE ATAC FUS AQ;2202.64;453
00434140992;GER TES GCP;2202.64;453
00434140993;SUP TES BANK GEST RISCO MERC;2202.64;453
00434140996;SUP TES BANK OP INTERNACIONAIS;2202.64;453
00434140997;GER CUPOM E MOEDAS;2202.64;453
00434140999;SUP TES EXTERNAS GRUPO II;4405.28;453
00434141000;DIR MACROECONOMIA E RESEARCH;4405.28;453
00434141004;SUP PESQ ECONOMICA SELLSIDE;2202.64;453
00434141005;GER PESQECON NUC CONJUNT;2202.64;453
00434141008;SUP TES STRUCTURING & IFI;4405.28;453
00434141009;GER TES BANK IFI LATAM & UEX;2202.64;453
00434141011;GER TES BANK IFI;2202.64;453
00434141012;WMS-CORRETORA PF;4405.28;453
00434141019;VICE PRESIDENCIA BI E PRODUTOS;2202.64;453
00434141020;SUP FI SALES PUBLIC BRAZIL;2202.64;453
00434141021;SUP PROJECT FINANCE;2202.64;453
00434141022;GER FI ESTRUT SUCURITIZACAO;2202.64;453
00434141024;SUP FI CIB STRUCTURING;2202.64;453
00434141025;SUP FI SALES PVT BRAZIL LATAM;2202.64;453
00434141028;SUP FI LARGE;2202.64;453
00434141030;SUP FI SYNDICATION BR;2202.64;453
00434141031;GER EQUITIES MACRO SALES;2202.64;453
00434141032;BI-EQUITIES-LATAM AND DERIV;2202.64;453
00434141034;SUP EQ LT TRADE INSTITUCIONAL;2202.64;453
00434141042;IBD MERGERS & ACQUISITIONS;2202.64;453
00434141043;SUP IBD EQUITY CAPITAL MARKETS;2202.64;453
00434141044;COORD IBD SUPPORT;2202.64;453
00434141045;SUP IBD GLOB IND INF AND CONGL;2202.64;453
00434141046;SUP IBD FINANCIAL SPONSORS;2202.64;453
00434141047;DIR INVEST BANKING DEPART;2202.64;453
00434141049;SUP IBD FOOD&BE AGR HE AND UTI;2202.64;453
00434141050;GER IBD POOL;2202.64;453
00434141052;GER PROD ESTRUT E COE;2202.64;453
00434141055;GER PROD DERIVATIVOS E LETRAS;2202.64;453
00434141057;GER OFERTA;2202.64;453
00434141058;COORD ESTRAT DIST VAR MESA EMP;2202.64;453
00434141060;GER MESA CLIENTES VAR CONT;2202.64;453
00434141061;COORD ESTRAT DIST VAR ESTRATEG;2202.64;453
00434141065;DIR MESAS E PRODUTOS MARKETS;2202.64;453
00434141066;SUP MESA CLIENT CIB LARGE;2202.64;453
00434141067;GER MESA CLIENTES & ESP CORP;2202.64;453
00434141069;MESA FORNECEDORES;2202.64;453
00434141073;GER VENDAS E SERV INTL;2202.64;453
00434141076;GER MESA CLIENTES MIDDLE MKT;2202.64;453
00434141078;GERENCIA ESPECIALIST CORPORATE;2202.64;453
00434141079;DIR DIG CASH MGMT E OPB;2202.64;453
00434141080;GER VENDAS CRED IMOB;4405.28;453
00434141081;GER VENDAS BNDES;2202.64;453
00434141082;SUP VENDAS CRED RURAL;2202.64;453
00434141084;GER PROD DIREC RURAL EMP;2202.64;453
00434141085;GER PROD DIRECIONADOS;2202.64;453
00434141089;UNID EXT CONE SUL ARGENTINA;2202.64;453
00434141099;DIR PROJECT FINANCE;2202.64;453
00434141100;SUP PROJ FIN LOGISTICA SAN PPP;2202.64;453
00434141101;SUP PROJ FIN ENERGIA PORTOS;2202.64;453
00434141109;DIR COML LARGE SUL;2202.64;453
00434141111;DIR EXEC COML LARGE E CORP;2202.64;453
00434141112;DIR FINANCIAL INSTITUT GROUP;2202.64;453
00434141115;DIR COML LARGE SP2;2202.64;453
00434141116;COML LARGE SP2;2202.64;453
00434141117;REGIONAL CLIENTES CORP SP2;2202.64;453
00434141118;DIR COML LARGE SP1;2202.64;453
00434141119;COML LARGE SP1;2202.64;453
00434141146;COML FINANCIAL SPONSOR;2202.64;453
00434141147;COML ULTRA 2;2202.64;453
00434141149;COML INST FINANCEIRAS;2202.64;453
00434141151;PROD-CASH MANAGEMENT;2202.64;453
00434141152;SUP PROD CASH MANAGEMENT;2202.64;453
00434141154;PROD-CASH M-COML 1;8810.56;453
00434141158;PROD.CASH MANAG.-COM 1 - ULT2;2202.64;453
00434141166;SUP CASH MIDDLE;2202.64;453
00434141173;SUP PROD VENDAS CASH 4 CORP;2202.64;453
00434141179;PROD.CASH MANAG.-COM 2 -LGSP2;2202.64;453
00434141183;GER PROD GARANTIAS TI;2202.64;453
00434141185;COORD PROD ATIVOS M ESTRANG;2202.64;453
00434141190;COORD INTERNATIONAL PRODUCTS;2202.64;453
00434141191;DIR OPER E ATENDIMENTO WMS;2202.64;453
00434141192;SUP OPERACOES CASH MANAGEMENT;2202.64;453
00434141197;GER TRANSFORM DIGITAL CASH;2202.64;453
00434141202;COORD ATENDIMENTO CIB;2202.64;453
00434141207;COORD ATENDIMENTO LARGE;2202.64;453
00434141209;COORD ATEND SERV CASH SP3 LARG;2202.64;453
00434141221;GER ATENDIMENTO SERV CASH 4;2202.64;453
00434141226;COORD SUPORTE CASH;2202.64;453
00434141227;COORD IMPLANTACAO CASH 1;2202.64;453
00434141228;COORD ATENDIMENTO E INCIDENTES;2202.64;453
00434141235;COORD MELHORIA TRANSFORM;2202.64;453
00434141239;GER ATEND CASH PESQ INCIDENTES;2202.64;453
00434141240;COORD PROCESSAMENTO CASH;2202.64;453
00434141241;COORD PROCESSOS FIN CASH;4405.28;453
00434141243;COORD CASH TESOURARIA SP;2202.64;453
00434141244;COORD CONTR FIN SEG CREDITO;2202.64;453
00434141246;GER OP CIB SERVICOS AMPLIADOS;2202.64;453
00434141247;COORD ATENDIMENTO E SQUAD;2202.64;453
00434141249;COORD AT CASH SERV AMPLIADOS;2202.64;453
00434141250;COORD SERV AMPL CASH RESG CDB;2202.64;453
00434141251;COORD LIQUID CONTAS A PAGAR;2202.64;453
00434141254;COORD MANUTENCAO MM;2202.64;453
00434141255;COORD PESQUISA COBRANCA;2202.64;453
00434141256;COORD PESQUISA CONTA CORRENTE;2202.64;453
00434141257;GER ABONO E PODERES;2202.64;453
00434141261;COORD CONTRAT ATIVOS LIBERACAO;2202.64;453
00434141262;COORD CONTRAT GARANTIAS PADRAO;2202.64;453
00434141263;SUP OP REC DIREC PROCESSAMENTO;2202.64;453
00434141264;COORD OP LIBERACAO BNDE FINAME;2202.64;453
00434141265;COORD OP ANALISE RURAL;2202.64;453
00434141267;COORD OP LIBER FISC RURAL;2202.64;453
00434141268;COORD OP ANALISE BNDES FINAME;2202.64;453
00434141274;GER LIQUID PILOTOS RESERVA;2202.64;453
00434141275;COORD LIQUID PILOTOS RESERVA;2202.64;453
00434141276;COORD LIQUID PILOTOS COLIGADAS;2202.64;453
00434141278;COORD LIQUID ONSHORE ITAU BBA;2202.64;453
00434141279;GER CONTROLES E GOVERNANCA;2202.64;453
00434141280;GER OP TRADING LIQ GES CASH;2202.64;453
00434141281;COORD LIQUID ATV OFFSHORE;2202.64;453
00434141282;GER PROC ATIVOS E REC DIRECION;2202.64;453
00434141283;COORD PROC FIANCA E PL EMPRES;2202.64;453
00434141284;COORD PROC ATIVOS MOEDA NAC;2202.64;453
00434141287;COORD PROC REC DIRECIONADOS;2202.64;453
00434141291;COORD CONTROLES CONCILIACOES;2202.64;453
00434141292;SUP TRANSFORMATION OFFICE;2202.64;453
00434141294;COORD CAD CLIENTE ENCER CONTA;2202.64;453
00434141295;COORD ONBOARDING NASS GEST QSA;2202.64;453
00434141296;COORD ONBOARDING MM;2202.64;453
00434141300;COORD PROCES RF MN ATACADO;2202.64;453
00434141301;COORD PROCES RF MN  ITUB;2202.64;453
00434141302;PROCESSAMENTO OFFSHORE;2202.64;453
00434141305;COORD PROCES DERIVATIVOS;2202.64;453
00434141306;GER CONTROLES GARANTIAS COVEN;15418.48;453
00434141308;COORD CONTROLES COVENANT ATIVO;2202.64;453
00434141309;COORD CONTROLE GAR COMPOS CONC;2202.64;453
00434141310;COORD CONTROLES GAR COVEN CASH;2202.64;453
00434141311;COORD CONTROLES COVENANT PASS;2202.64;453
00434141312;COMUNIDADE GARANTIAS;2202.64;453
00434141313;COORD ABONO IBBA;2202.64;453
00434141314;COORD LEGALIZACAO MM;2202.64;453
00434141315;COORD CONTROLES FORMALIZACAO;2202.64;453
00434141317;GER CONTROLE DE PRODUTOS;2202.64;453
00434141318;COORD CONTROLE DE PRODUTOS;2202.64;453
00434141320;COORD SUPORTE DER E CAPTACAO;2202.64;453
00434141321;COORD CLEARING DERIVATIVOS;2202.64;453
00434141322;COORD CONTRAT DERIVATIVOS RF;2202.64;453
00434141324;COORD CLEARING RENDA FIXA;2202.64;453
00434141325;GER PLANEJAMENTO DISO;2202.64;453
00434141326;COORD INF LEGAIS POS V TRADING;2202.64;453
00434141327;UNID MODELAGEM OPERACIONAL;2202.64;453
00434141328;GER OP ESP GOVERN OPERACIONAL;2202.64;453
00434141329;COORD OP ESP GOV INT PROC MAN;2202.64;453
00434141332;COORD MIDDLE CAMBIO OFF FILIAS;2202.64;453
00434141334;GER MIDDLE OFFICE TESOURARIA;2202.64;453
00434141335;COORD RENDA FIXA;2202.64;453
00434141337;GER MID OFF TS SUPORTE MONIT;2202.64;453
00434141339;COORD MID OFF TS SUPORTE MONIT;2202.64;453
00434141340;GER MIDDLE OFFICE IB E CORRET;2202.64;453
00434141341;COORD MO E LIQ FIN INST;2202.64;453
00434141342;COORD MIDDLE OFF CORRET BOVESP;2202.64;453
00434141344;GER SERV ME E REEST DE CREDITO;2202.64;453
00434141345;ATENDIMENTO ESPECIALIZADO;2202.64;453
00434141346;COORD ATEND SERV E INTL CASH;2202.64;453
00434141347;COORD MIDDLE OFFICE ME;2202.64;453
00434141349;SUP MO OP NAC INTER CAM E LEGA;2202.64;453
00434141363;GER MIDDLE OFFICE CIB SP;2202.64;453
00434141364;COORD MID OF GCMR CB CIB SP;2202.64;453
00434141365;COORD MID OF CB LARGE CIB SP;2202.64;453
00434141366;COORD MID OF CB CORP LIBERACAO;2202.64;453
00434141367;COORD MIDDLE OFF IB OPERACOES;2202.64;453
00434141369;COORD MIDDLE OFF IB CONTROLES;2202.64;453
00434141519;SUP SERVICOS CORPORATIVOS ATAC;2202.64;453
00434141521;GER SERV CORPORATIVOS;2202.64;453
00434141522;COORD SERV CORP INFRAESTRUTURA;2202.64;453
00434141537;COORD SERV CORP PLANEJ ESPACO;2202.64;453
00434141539;COORD COMPRAS EXPRESSAS II;2202.64;453
00434141542;COORD SERV CORP SERVICOS;2202.64;453
00434141543;UNID GESTAO CONTRATOS SERV COR;2202.64;453
00434141544;COORD APOIO SERV CORP;2202.64;453
00434141545;SUP PROJETOS PLANEJ CONTROLE;2202.64;453
00434141546;GERENCIA DE GOVERNANCA DOA;2202.64;453
00434141547;COORD PROJETOS ATACADO 5;2202.64;453
00434141548;COORD PROJETOS ATACADO 2;2202.64;453
00434141549;COORD PROJETOS ATACADO 1;2202.64;453
00434141550;COORD PROJETOS ATACADO 4;2202.64;453
00434141551;UNID PROJETOS 3;2202.64;453
00434141554;GER PLANEJAMENTO;2202.64;453
00434141556;GER GESTAO RISCOS E EFIC DEOA;2202.64;453
00434141557;COORD EFICIENCIA DEOA 2;2202.64;453
00434141558;GESTAO DE PENDENCIAS E BPO;2202.64;453
00434141564;COORD CONSELHO ADMINISTRACAO;2202.64;453
00434141568;DIR JUR ATACADO M-A PROP CONC;2202.64;453
00434141569;SUP JUR COMEX ICM FX CAPT INT;2202.64;453
00434141570;SUP JUR CONT REEST DIV CONT AD;2202.64;453
00434141571;COORD JUR CONTENC TRABALHISTA;2202.64;453
00434141572;GER JUR PROJETOS TRANSVERSAIS;2202.64;453
00434141573;SUP JUR CORP IB SS PRODBR DIST;2202.64;453
00434141574;SUP JUR TESOURARIA E REC DIREC;2202.64;453
00434141575;COORD CONSULT TRIBUT ATACADO;2202.64;453
00434141576;SUP JUR ATACADO E TES INSTIT;2202.64;453
00434141577;GER JUR UNIDADES EXTERNAS;2202.64;453
00434141581;SUP RECUP CREDITO CIB E LARGE;2202.64;453
00434141582;GER DES UX CHANGE CREDITO DGA;2202.64;453
00434141583;GER GEST RISCO DE CREDITO DGA;2202.64;453
00434141584;COORD CHANGE MANAGEMENT;2202.64;453
00434141586;COORD ATEND INSTITUCIONAL;2202.64;453
00434141587;COORD POL CRED CIB LARG DGA;2202.64;453
00434141591;COORD ANALISE CRED CANAL INST;2202.64;453
00434141594;GER RISCO SOCIOAMBIENTAL;2202.64;453
00434141595;SUP CRED CIB LARGE 2;2202.64;453
00434141596;SUP CRED AGRO;2202.64;453
00434141597;GER CRED INFRA TELECOM T.I.;2202.64;453
00434141599;GER CRED AGRO ACUCAR E ETANOL;2202.64;453
00434141600;GER CRED SANEAM TRANSP INDUST;2202.64;453
00434141603;GER ANALISE EMPR ULTRA RJ BH;2202.64;453
00434141604;GER CRED IFS;2202.64;453
00434141605;GER CRED AGRO TRANSFORMACAO;2202.64;453
00434141606;DIR CONSULTORIA 3;2202.64;453
00434141615;GER CONS PESQ ECON CRED CIB;2202.64;453
00434141616;GER SELECAO E CARGOS ENTRADA;2202.64;453
00434141617;SUP CONS NEG CORP MM E APOIO;2202.64;453
00434141618;GER ATEND REMUNERACAO DGA;2202.64;453
00434141620;SUP CONSULTORIA NEG GLOBAIS;2202.64;453
00434141624;COORD DES DGA - GMT WMS LATAM;2202.64;453
00434141625;COORD ATRACAO SELECAO DGA;2202.64;453
00434141626;INSTITUCIONAL;2202.64;453
00434141662;GER PLANEJ GESTAO CAP PORTF;2202.64;453
00434141664;GER PLANEJ E FRANQ CIB;2202.64;453
00434141670;COORD TESOURARIA;2202.64;453
00434141672;GER GESTAO DE NEGOCIOS;2202.64;453
00434141673;SUP GERAL PLANEJ TECNOLOGIA;2202.64;453
00434141674;GER DE GOV QUALI PROD ATACADO;2202.64;453
00434141676;GER QUANT;2202.64;453
00434141678;SUP PLANEJ E FRANQ CIB;4405.28;453
00434141679;GER PLANEJ C0NS COML CORPORATE;2202.64;453
00434141682;PSG - CORP E PRODS - PROD;2202.64;453
00434141684;GER PLANEJ ACOMP RESULT M MKT;2202.64;453
00434141685;GER PLAN E FRANQ LARGE E DRRCA;2202.64;453
00434141688;COORD PLANEJ LARGE E IMOB;2202.64;453
00434141689;COORD FRANQ MIDDLE E CORPORATE;2202.64;453
00434141690;UNID GOVERNANCA;2202.64;453
00434141691;UNID CUST ATAC PROD E APOIO;2202.64;453
00434141692;PSG - INTEL/EFIC- CUS-ORC E EF;2202.64;453
00434141749;UNID HOME BROKER;2202.64;453
00434141750;UNIDADE TEAM LEADER 3;2202.64;453
00434141751;UNIDADE TEAM LEADER 4;2202.64;453
00434141791;UNID QUALIDADE OPERACIONAL;2202.64;453
00434141792;COORD AUTOMACAO CASH;2202.64;453
00434141794;COORD SOLUCAO DIGITAL ATACADO;2202.64;453
00434141796;SUP PESQ ECONOMICA CONGLOMERAD;2202.64;453
00434141807;UNID EXT OP MUNDOSTAR FINANCAS;2202.64;453
00434141830;GER PROD TES EU FIXED INCOME;2202.64;453
00434141860;SUP FI ESTUDOS E PROJETOS;2202.64;453
00434141861;SUP FI CIB III;2202.64;453
00434141862;SUP JUR REESTRUT E COBRANCA;2202.64;453
00434141863;GER CRED REAL ESTATE 1;2202.64;453
00434141865;GER CRED HARD COMMODITIES;2202.64;453
00434141866;GER CRED ENERGIA;2202.64;453
00434141888;COORD PROJ EST E INFORMACOES;2202.64;453
00434141889;GER SOLUCAO DIGITAL ATACADO;2202.64;453
00434141890;COORD MARKETS E DIRECIONADOS;2202.64;453
00434141891;PSG - BI PROD-CONS PROD-DIR PF;2202.64;453
00434141892;UNID CASH MN ATENDIMENTO ESPEC;2202.64;453
00434141893;COORD CASH E ATIVOS;2202.64;453
00434141898;SUP PRODUTOS;2202.64;453
00434141899;COORD ATEND REESTRUTURACAO;2202.64;453
00434142386;DIR RECUP CREDITO DGA;2202.64;453
00434142389;COORD CONTROLE GAR INCLUS ATEN;2202.64;453
00434142390;GOVERNANCA DE PENDENCIAS;2202.64;453
00434142433;DIR DISTR GLOBAL EQUITIES;2202.64;453
00434142434;GER EQUITIES LATAM SALES BMF;2202.64;453
00434142439;GER PRODUTOS DERIVATIVOS;2202.64;453
00434142441;DIR EXEC OPER E ATENDIMENTO;2202.64;453
00434142442;DIR PLANEJ ESTRATEGIA E FRANQ;2202.64;453
00434142445;DIR OPERACOES ATACADO;2202.64;453
00434142446;SUP CONTR ATIVOS MN GARAN FORM;2202.64;453
00434142448;GER CONTRATACAO DER. E RF;2202.64;453
00434142449;SUP OPERACOES TESOURARIA;2202.64;453
00434142451;DIRETORIA GERAL DE ATACADO;2202.64;453
00434142478;DIR EXEC CORP & IB;2202.64;453
00434142479;REGIONAL CLIENTES LARGE SP3;2202.64;453
00434142480;DIR COMERCIAL ULTRA 1;2202.64;453
00434142482;GER PROD CAPTACAO DOMESTICA;2202.64;453
00434142486;SUPT AGRO;2202.64;453
00434142668;SUP CRED GDES EMPRESA PORTF;2202.64;453
00434142671;GER OP CREDITO RURAL E BNDES;2202.64;453
00434142673;COORD GEST OP REC DIREC;2202.64;453
00434142674;COORD OP EMP REPASSES BNDES;2202.64;453
00434142675;COORD SQUAD REC DIREC;2202.64;453
00434142677;COORD ATEND ATIVOS ME E SERV;2202.64;453
00434142678;COORD CONTRATACAO ATIVOS ME;2202.64;453
00434142679;COORD CONTRATACAO TRADE ME;2202.64;453
00434142680;COORD PROC TRADE FINANCE;2202.64;453
00434142681;COORD LEGALIZACAO ATEND REV;2202.64;453
00434142682;COORD CONTROLES ABONO CIB OFF;2202.64;453
00434142683;COORD CONTROLES ABONO MID ON;2202.64;453
00434142684;COORD CONTROLE GAR LIBER RELAT;2202.64;453
00434142689;COORD CONTRAT FIANCA NACIONAL;2202.64;453
00434142693;GER CONTRATATACAO ATIVOS MN;2202.64;453
00434142696;COORD CONTRAT ATIVOS SUPORTE;2202.64;453
00434142705;GER PLANEJ E FRANQ AGRO;2202.64;453
00434142707;SUP PROD ME UNID EXT E INST;2202.64;453
00434142727;SUP PESQ ECONOMICA BUYSIDE;2202.64;453
00434142729;GER CONTRATACAO DE GARANTIAS;2202.64;453
00434142757;COORD PROCES RF ME ITUB;2202.64;453
00434142758;COORD  PROCES RF ME ATACADO;2202.64;453
00434142761;SUP FI CORPORATE & MIDDLE;2202.64;453
00434142813;SUP MERC PRODUTOS;2202.64;453
00434142819;UNID GOVERNANCA SOCIOAMBIENT;2202.64;453
00434142823;COORD PLANEJAMENTO AGRO;2202.64;453
00434142824;COORD PLANEJ FERRAMENTAS;2202.64;453
00434142827;COORD QUANT STRATS;2202.64;453
00434142901;GER PROD GARANTIAS;2202.64;453
00434143093;GER TES EXTERNAS GRUPO II EQUI;2202.64;453
00434143216;GER MONIT POLIT E INTELIG CRED;2202.64;453
00434143217;COORD CONTRAT GARANTIAS ESTRUT;2202.64;453
00434143325;PROC&LIQ&CAIXA-PROC RF ON;2202.64;453
00434143365;SUP PLANEJAM SUPORTE A GESTAO;2202.64;453
00434143934;SUP DE OPERACOES AP;2202.64;453
00434145785;SUP MESA CLIENT ESPEC MIIDDLE;2202.64;453
00434163955;SUP EQUITIES SUPORTE;2202.64;453
00434163958;GER MANUTENCAO E IMPLANT TEC;6607.92;453
00434165253;GER EQ LATAM RES UTILITIES;2202.64;453
00434165256;GER EQUITIES LATAM RES OILEGAS;2202.64;453
00434165585;GER PROCESSAMENTO RF RV DERIV;2202.64;453
00434165586;DIR EXEC FIXED INCOME;2202.64;453
00434165588;DIR EXEC GLOBAL MKT & TREASURY;2202.64;453
00434165589;DIR TES BANKING E TES EXTERNAS;2202.64;453
00434165592;SUP TES EXTERNAS GRUPO I;2202.64;453
00434165599;MESA CAMBIO MIDDLE MKT;4405.28;453
00434165656;DIR TES TRADING;2202.64;453
00434165657;SUP TES TRAD CAMBIO;2202.64;453
00434165658;SUP TES TRAD EQUITIES;2202.64;453
00434165659;SUP TES TRAD RENDA FIXA LOCAL;2202.64;453
00434165662;SUP TES TRAD INTERNACIONAL;2202.64;453
00434165663;SUP TES TRAD VOL E COMMODITIES;2202.64;453
00434165664;COORD PROD RENDA FIXA;2202.64;453
00434165666;DIR TES ALM E FUNDING;2202.64;453
00434165667;SUP TES ALM & GCP;2202.64;453
00434165780;SUP TES TRAD CRED E OP ESTRUT;2202.64;453
00434165787;GER ABERT RELAC E ONBOARDING;2202.64;453
00434169389;DIR CRED CIB LARGE AGRO;2202.64;453
00434169391;FIXED INCOME;2202.64;453
00434169392;COORD EQUITIES LATAM ROADSHOW;2202.64;453
00434169394;GER EQ LATAM TRADE PVT SPECIAL;2202.64;453
00434170777;COORD FI MESA INSTITUCIONAL;2202.64;453
00434170927;UNID M PRIVATE R FIXA DERIVATI;2202.64;453
00434172345;COORD EQ ELET TRAD STOCK LOAN;2202.64;453
00434172346;UNID PLAT ELETRONICA II;2202.64;453
00434173124;COORD EQ RES EDIT E FORMATING;2202.64;453
00434175108;SUP EQUITIES RESEARCH;2202.64;453
00434175110;UNID EXT CORRETORA ASIA;2202.64;453
00434175155;GERENCIA DE GOVERNANCA;2202.64;453
00434175490;GER EQ CLEARING;2202.64;453
00434175495;UNID PROJETOS;2202.64;453
00434175967;GER EQ LATAM TRADE PVT ULTRA;2202.64;453
00434176348;UNID CONTEUDO;2202.64;453
00434176349;GER PROJETOS OPERACOES;4405.28;453
00434190820;DIR RESEARCH;19823.76;453
Z - CC Nao cadastrado;#N/D;2202.64;453
